,ItemID,two_bundle_index,camera_model,deltaN,dic_index,dictIdx_top2,price,fake_brand_id
15589,5.23E+11,"[3, 5]",750d,21,CC17,CC,20,0
15590,5.23E+11,"[3, 5]",750d,21,XB23,XB,80,0
15591,5.23E+11,"[3, 5]",750d,21,CC05,CC,15,0
15592,5.23E+11,"[3, 5]",750d,21,XB58,XB,100,0
15593,5.23E+11,"[3, 5]",750d,21,JS01,JS,18,0
15594,5.23E+11,"[3, 5]",750d,21,XB14,XB,unknown,0
15595,5.23E+11,"[3, 5]",750d,21,MO08,MO,10,0
15596,5.23E+11,"[3, 5]",750d,21,DK08,DK,16,0
15597,5.23E+11,"[3, 5]",750d,21,SJ08,SJ,88,0
15598,5.23E+11,"[3, 5]",750d,21,YK05,YK,15,0
15599,5.23E+11,"[3, 5]",750d,21,UV35,UV,30,1
15600,5.23E+11,"[3, 5]",750d,21,XB68,XB,120,0
15601,5.23E+11,"[3, 5]",750d,21,UV54,UV,30,0
15602,5.23E+11,"[3, 5]",750d,21,RG03,RG,10,0
15603,5.23E+11,"[3, 5]",750d,21,ND03,ND,15,0
15604,5.23E+11,"[3, 5]",750d,21,WD04,WD,30,0
15605,5.23E+11,"[3, 5]",750d,21,DC04,DC,180,1
15606,5.23E+11,"[3, 5]",750d,21,QT02,QT,38,0
15607,5.23E+11,"[3, 5]",750d,21,CC07,CC,33,0
15608,5.23E+11,"[3, 5]",750d,21,XB05,XB,100,1
15609,5.23E+11,"[3, 5]",750d,21,DC07,DC,60,0
15610,5.24E+11,"[3, 5]",750d,17,BD05,BD,25,0
15611,5.24E+11,"[3, 5]",750d,17,CD03,CD,50,0
15612,5.24E+11,"[3, 5]",750d,17,DC01,DC,75,0
15613,5.24E+11,"[3, 5]",750d,17,MS01,MS,unknown,0
15614,5.24E+11,"[3, 5]",750d,17,XN09,XN,10,0
15615,5.24E+11,"[3, 5]",750d,17,XB14,XB,unknown,0
15616,5.24E+11,"[3, 5]",750d,17,ZG07,ZG,20,0
15617,5.24E+11,"[3, 5]",750d,17,FW05,FW,,0
15618,5.24E+11,"[3, 5]",750d,17,QT04,QT,10,0
15619,5.24E+11,"[3, 5]",750d,17,MO08,MO,10,0
15620,5.24E+11,"[3, 5]",750d,17,CC16,CC,50,0
15621,5.24E+11,"[3, 5]",750d,17,DK08,DK,16,0
15622,5.24E+11,"[3, 5]",750d,17,GP01,GP,,0
15623,5.24E+11,"[3, 5]",750d,17,YK05,YK,15,0
15624,5.24E+11,"[3, 5]",750d,17,SJ08,SJ,88,0
15625,5.24E+11,"[3, 5]",750d,17,UV01,UV,30,0
15626,5.24E+11,"[3, 5]",750d,17,FD01,FD,5,0
15627,44245951423,"[3, 6]",750d,5,CC08,CC,55,0
15628,44245951423,"[3, 6]",750d,5,DC01,DC,75,0
15629,44245951423,"[3, 6]",750d,5,CC12,CC,49,0
15630,44245951423,"[3, 6]",750d,5,UV01,UV,30,0
15631,44245951423,"[3, 6]",750d,5,PZ08,PZ,50,0
15632,44419589190,"[3, 6]",750d,5,CC15,CC,100,0
15633,44419589190,"[3, 6]",750d,5,DC04,DC,180,1
15634,44419589190,"[3, 6]",750d,5,SJ01,SJ,35,0
15635,44419589190,"[3, 6]",750d,5,PZ08,PZ,50,0
15636,44419589190,"[3, 6]",750d,5,CC47,CC,99,0
15637,44799639459,"[3, 6]",750d,11,CC04,CC,55,0
15638,44799639459,"[3, 6]",750d,11,XB07,XB,100,0
15639,44799639459,"[3, 6]",750d,11,UV13,UV,30,1
15640,44799639459,"[3, 6]",750d,11,DK01,DK,10,0
15641,44799639459,"[3, 6]",750d,11,QT01,QT,30,0
15642,44799639459,"[3, 6]",750d,11,YK01,YK,20,0
15643,44799639459,"[3, 6]",750d,11,JZ03,JZ,5,0
15644,44799639459,"[3, 6]",750d,11,FD01,FD,5,0
15645,44799639459,"[3, 6]",750d,11,MO08,MO,10,0
15646,44799639459,"[3, 6]",750d,11,JB01,JB,20,0
15647,44799639459,"[3, 6]",750d,11,SJ01,SJ,35,0
15648,44802066649,"[3, 6]",750d,5,MO01,MO,25,0
15649,44802066649,"[3, 6]",750d,5,UV01,UV,30,0
15650,44802066649,"[3, 6]",750d,5,CC16,CC,50,0
15651,44802066649,"[3, 6]",750d,5,XB06,XB,50,1
15652,44802066649,"[3, 6]",750d,5,MO14,MO,30,0
15653,44816766707,"[3, 6]",750d,10,JS01,JS,18,0
15654,44816766707,"[3, 6]",750d,10,XB14,XB,unknown,0
15655,44816766707,"[3, 6]",750d,10,ZG07,ZG,20,0
15656,44816766707,"[3, 6]",750d,10,MO14,MO,30,0
15657,44816766707,"[3, 6]",750d,10,DK08,DK,16,0
15658,44816766707,"[3, 6]",750d,10,SJ08,SJ,88,0
15659,44816766707,"[3, 6]",750d,10,YK05,YK,15,0
15660,44816766707,"[3, 6]",750d,10,CC16,CC,50,0
15661,44816766707,"[3, 6]",750d,10,QT01 ,QT,,
15662,44816766707,"[3, 6]",750d,10,UV01,UV,30,0
15663,44819603679,"[3, 6]",750d,2,PZ06,PZ,unknown,1
15664,44819603679,"[3, 6]",750d,2,ZG18,ZG,15,0
15665,44838858009,"[3, 6]",750d,12,QT07,QT,5,0
15666,44838858009,"[3, 6]",750d,12,CC45,CC,44,0
15667,44838858009,"[3, 6]",750d,12,DK01,DK,10,0
15668,44838858009,"[3, 6]",750d,12,FD01,FD,5,0
15669,44838858009,"[3, 6]",750d,12,JZ05,JZ,5,0
15670,44838858009,"[3, 6]",750d,12,ND03,ND,15,0
15671,44838858009,"[3, 6]",750d,12,PZ02,PZ,99,0
15672,44838858009,"[3, 6]",750d,12,QC02,QC,10,0
15673,44838858009,"[3, 6]",750d,12,SP01,SP,10,0
15674,44838858009,"[3, 6]",750d,12,MO01,MO,25,0
15675,44838858009,"[3, 6]",750d,12,UV03,UV,30,0
15676,44838858009,"[3, 6]",750d,12,XB67,XB,125,0
15677,44843925113,"[3, 6]",750d,12,CC16,CC,50,0
15678,44843925113,"[3, 6]",750d,12,DK09,DK,15,0
15679,44843925113,"[3, 6]",750d,12,JB03,JB,68,0
15680,44843925113,"[3, 6]",750d,12,MO12,MO,5,0
15681,44843925113,"[3, 6]",750d,12,QT05,QT,25,0
15682,44843925113,"[3, 6]",750d,12,UV47,UV,40,1
15683,44843925113,"[3, 6]",750d,12,XB13,XB,200,0
15684,44843925113,"[3, 6]",750d,12,FD01,FD,5,0
15685,44843925113,"[3, 6]",750d,12,WD01,WD,15,0
15686,44843925113,"[3, 6]",750d,12,DZ03,DZ,unknown,1
15687,44843925113,"[3, 6]",750d,12,SJ01,SJ,35,0
15688,44843925113,"[3, 6]",750d,12,YK05,YK,15,0
15689,44862924994,"[3, 6]",750d,13,CC10,CC,240,0
15690,44862924994,"[3, 6]",750d,13,DK01,DK,10,0
15691,44862924994,"[3, 6]",750d,13,FD01,FD,5,0
15692,44862924994,"[3, 6]",750d,13,JZ05,JZ,5,0
15693,44862924994,"[3, 6]",750d,13,MO01,MO,25,0
15694,44862924994,"[3, 6]",750d,13,MO13,MO,10,0
15695,44862924994,"[3, 6]",750d,13,ND01,ND,30,0
15696,44862924994,"[3, 6]",750d,13,QT01,QT,30,0
15697,44862924994,"[3, 6]",750d,13,RG01,RG,10,0
15698,44862924994,"[3, 6]",750d,13,UV53,UV,30,0
15699,44862924994,"[3, 6]",750d,13,WD01,WD,15,0
15700,44862924994,"[3, 6]",750d,13,XB66,XB,160,0
15701,44862924994,"[3, 6]",750d,13,YK01,YK,20,0
15702,44878368096,"[3, 6]",750d,18,YK01,YK,20,0
15703,44878368096,"[3, 6]",750d,18,SP01,SP,10,0
15704,44878368096,"[3, 6]",750d,18,BD01,BD,20,0
15705,44878368096,"[3, 6]",750d,18,CD01,CD,80,0
15706,44878368096,"[3, 6]",750d,18,MS01,MS,unknown,0
15707,44878368096,"[3, 6]",750d,18,MZ01,MZ,25,0
15708,44878368096,"[3, 6]",750d,18,CC04,CC,55,0
15709,44878368096,"[3, 6]",750d,18,SJ01,SJ,35,0
15710,44878368096,"[3, 6]",750d,18,XB04,XB,50,1
15711,44878368096,"[3, 6]",750d,18,JC03,JC,,1
15712,44878368096,"[3, 6]",750d,18,XN02,XN,15,0
15713,44878368096,"[3, 6]",750d,18,DC04,DC,180,1
15714,44878368096,"[3, 6]",750d,18,DC07,DC,60,0
15715,44878368096,"[3, 6]",750d,18,GP01,GP,,0
15716,44878368096,"[3, 6]",750d,18,DK01,DK,10,0
15717,44878368096,"[3, 6]",750d,18,MO06,MO,20,0
15718,44878368096,"[3, 6]",750d,18,,N/,,
15719,44878368096,"[3, 6]",750d,18,TZ01,TZ,400,0
15720,44895648806,"[3, 6]",750d,6,JZ02,JZ,5,0
15721,44895648806,"[3, 6]",750d,6,XB06,XB,50,1
15722,44895648806,"[3, 6]",750d,6,JZ05,JZ,5,0
15723,44895648806,"[3, 6]",750d,6,XB07,XB,100,0
15724,44895648806,"[3, 6]",750d,6,PZ08,PZ,50,0
15725,44895648806,"[3, 6]",750d,6,DC07,DC,60,0
15726,45004671341,"[3, 6]",750d,4,CC16,CC,50,0
15727,45004671341,"[3, 6]",750d,4,MO04,MO,10,0
15728,45004671341,"[3, 6]",750d,4,UV01,UV,30,0
15729,45004671341,"[3, 6]",750d,4,XB06,XB,50,1
15730,45007891695,"[3, 6]",750d,7,CC08,CC,55,0
15731,45007891695,"[3, 6]",750d,7,UV27,UV,30,0
15732,45007891695,"[3, 6]",750d,7,XB39,XB,unknown,1
15733,45007891695,"[3, 6]",750d,7,CC43,CC,120,0
15734,45007891695,"[3, 6]",750d,7,UV28,UV,30,0
15735,45007891695,"[3, 6]",750d,7,XB41,XB,unknown,1
15736,45007891695,"[3, 6]",750d,7,SJ22,SJ,170,0
15737,45097325617,"[3, 6]",750d,9,CC32,CC,Unknown,0
15738,45097325617,"[3, 6]",750d,9,MO08,MO,10,0
15739,45097325617,"[3, 6]",750d,9,ZG01,ZG,30,0
15740,45097325617,"[3, 6]",750d,9,DK01,DK,10,0
15741,45097325617,"[3, 6]",750d,9,SJ09,SJ,300,0
15742,45097325617,"[3, 6]",750d,9,XB06,XB,50,1
15743,45097325617,"[3, 6]",750d,9,JZ03,JZ,5,0
15744,45097325617,"[3, 6]",750d,9,UV10,UV,30,1
15745,45097325617,"[3, 6]",750d,9,FD01,FD,5,0
15746,45126747218,"[3, 6]",750d,27,BD05,BD,25,0
15747,45126747218,"[3, 6]",750d,27,BU01,BU,15,0
15748,45126747218,"[3, 6]",750d,27,CC04,CC,55,0
15749,45126747218,"[3, 6]",750d,27,CD02,CD,30,0
15750,45126747218,"[3, 6]",750d,27,DC01,DC,75,0
15751,45126747218,"[3, 6]",750d,27,DK06,DK,10,0
15752,45126747218,"[3, 6]",750d,27,FD05,FD,5,0
15753,45126747218,"[3, 6]",750d,27,FW02,FW,,0
15754,45126747218,"[3, 6]",750d,27,FW07,FW,,0
15755,45126747218,"[3, 6]",750d,27,FW10,FW,,0
15756,45126747218,"[3, 6]",750d,27,FW13,FW,,0
15757,45126747218,"[3, 6]",750d,27,GP01,GP,,0
15758,45126747218,"[3, 6]",750d,27,GS01,GS,10,0
15759,45126747218,"[3, 6]",750d,27,JB01,JB,20,0
15760,45126747218,"[3, 6]",750d,27,JC01,JC,,1
15761,45126747218,"[3, 6]",750d,27,JG01,JG,10,0
15762,45126747218,"[3, 6]",750d,27,MS01,MS,unknown,0
15763,45126747218,"[3, 6]",750d,27,QC02,QC,10,0
15764,45126747218,"[3, 6]",750d,27,QT03,QT,30,0
15765,45126747218,"[3, 6]",750d,27,RG02,RG,10,0
15766,45126747218,"[3, 6]",750d,27,SJ06,SJ,200,0
15767,45126747218,"[3, 6]",750d,27,SP01,SP,10,0
15768,45126747218,"[3, 6]",750d,27,MO02,MO,20,0
15769,45126747218,"[3, 6]",750d,27,UV01,UV,30,0
15770,45126747218,"[3, 6]",750d,27,XB07,XB,100,0
15771,45126747218,"[3, 6]",750d,27,XN09,XN,10,0
15772,45126747218,"[3, 6]",750d,27,ZG01,ZG,30,0
15773,45837345735,"[3, 6]",750d,8,JB01,JB,20,0
15774,45837345735,"[3, 6]",750d,8,CC04,CC,55,0
15775,45837345735,"[3, 6]",750d,8,XB06,XB,50,1
15776,45837345735,"[3, 6]",750d,8,FP01,FP,,0
15777,45837345735,"[3, 6]",750d,8,MO04,MO,10,0
15778,45837345735,"[3, 6]",750d,8,DK01,DK,10,0
15779,45837345735,"[3, 6]",750d,8,QC02,QC,10,0
15780,45837345735,"[3, 6]",750d,8,QT02,QT,38,0
15781,5.21E+11,"[3, 6]",750d,17,CC02,CC,25,0
15782,5.21E+11,"[3, 6]",750d,17,CC04,CC,55,0
15783,5.21E+11,"[3, 6]",750d,17,DC07,DC,60,0
15784,5.21E+11,"[3, 6]",750d,17,DK06,DK,10,0
15785,5.21E+11,"[3, 6]",750d,17,FD01,FD,5,0
15786,5.21E+11,"[3, 6]",750d,17,FW04,FW,,0
15787,5.21E+11,"[3, 6]",750d,17,FW13,FW,,0
15788,5.21E+11,"[3, 6]",750d,17,JC01,JC,,1
15789,5.21E+11,"[3, 6]",750d,17,JD01,JD,20,0
15790,5.21E+11,"[3, 6]",750d,17,PZ01,PZ,100,0
15791,5.21E+11,"[3, 6]",750d,17,QT03,QT,30,0
15792,5.21E+11,"[3, 6]",750d,17,SJ06,SJ,200,0
15793,5.21E+11,"[3, 6]",750d,17,MO02,MO,20,0
15794,5.21E+11,"[3, 6]",750d,17,UV01,UV,30,0
15795,5.21E+11,"[3, 6]",750d,17,SJ01,SJ,35,0
15796,5.21E+11,"[3, 6]",750d,17,DC04,DC,180,1
15797,5.21E+11,"[3, 6]",750d,17,PZ08,PZ,50,0
15798,5.22E+11,"[3, 6]",750d,8,CC02,CC,25,0
15799,5.22E+11,"[3, 6]",750d,8,XB60,XB,150,0
15800,5.22E+11,"[3, 6]",750d,8,CC33,CC,30,0
15801,5.22E+11,"[3, 6]",750d,8,PZ01,PZ,100,0
15802,5.22E+11,"[3, 6]",750d,8,WJ01,WJ,50,0
15803,5.22E+11,"[3, 6]",750d,8,XB02,XB,110,1
15804,5.22E+11,"[3, 6]",750d,8,XB03,XB,300,1
15805,5.22E+11,"[3, 6]",750d,8,XN07,XN,80,0
15806,5.23E+11,"[3, 6]",750d,25,UV12,UV,30,0
15807,5.23E+11,"[3, 6]",750d,25,BU01,BU,15,0
15808,5.23E+11,"[3, 6]",750d,25,CC17,CC,20,0
15809,5.23E+11,"[3, 6]",750d,25,XB23,XB,80,0
15810,5.23E+11,"[3, 6]",750d,25,CC05,CC,15,0
15811,5.23E+11,"[3, 6]",750d,25,XB58,XB,100,0
15812,5.23E+11,"[3, 6]",750d,25,JS01,JS,18,0
15813,5.23E+11,"[3, 6]",750d,25,XB14,XB,unknown,0
15814,5.23E+11,"[3, 6]",750d,25,MO08,MO,10,0
15815,5.23E+11,"[3, 6]",750d,25,DK08,DK,16,0
15816,5.23E+11,"[3, 6]",750d,25,SJ08,SJ,88,0
15817,5.23E+11,"[3, 6]",750d,25,YK05,YK,15,0
15818,5.23E+11,"[3, 6]",750d,25,UV35,UV,30,1
15819,5.23E+11,"[3, 6]",750d,25,XB68,XB,120,0
15820,5.23E+11,"[3, 6]",750d,25,UV54,UV,30,0
15821,5.23E+11,"[3, 6]",750d,25,DC04,DC,180,1
15822,5.23E+11,"[3, 6]",750d,25,RG03,RG,10,0
15823,5.23E+11,"[3, 6]",750d,25,ND03,ND,15,0
15824,5.23E+11,"[3, 6]",750d,25,WD04,WD,30,0
15825,5.23E+11,"[3, 6]",750d,25,BD03,BD,35,0
15826,5.23E+11,"[3, 6]",750d,25,QT02,QT,38,0
15827,5.23E+11,"[3, 6]",750d,25,CC06,CC,22,0
15828,5.23E+11,"[3, 6]",750d,25,UV20,UV,18,0
15829,5.23E+11,"[3, 6]",750d,25,XB06,XB,50,1
15830,5.23E+11,"[3, 6]",750d,25,DC07,DC,60,0
15831,5.24E+11,"[3, 6]",750d,17,BD05,BD,25,0
15832,5.24E+11,"[3, 6]",750d,17,CD03,CD,50,0
15833,5.24E+11,"[3, 6]",750d,17,DC01,DC,75,0
15834,5.24E+11,"[3, 6]",750d,17,MS01,MS,unknown,0
15835,5.24E+11,"[3, 6]",750d,17,XN09,XN,10,0
15836,5.24E+11,"[3, 6]",750d,17,XB14,XB,unknown,0
15837,5.24E+11,"[3, 6]",750d,17,ZG07,ZG,20,0
15838,5.24E+11,"[3, 6]",750d,17,FW05,FW,,0
15839,5.24E+11,"[3, 6]",750d,17,QT04,QT,10,0
15840,5.24E+11,"[3, 6]",750d,17,MO08,MO,10,0
15841,5.24E+11,"[3, 6]",750d,17,CC16,CC,50,0
15842,5.24E+11,"[3, 6]",750d,17,DK08,DK,16,0
15843,5.24E+11,"[3, 6]",750d,17,GP01,GP,,0
15844,5.24E+11,"[3, 6]",750d,17,YK05,YK,15,0
15845,5.24E+11,"[3, 6]",750d,17,SJ08,SJ,88,0
15846,5.24E+11,"[3, 6]",750d,17,UV01,UV,30,0
15847,5.24E+11,"[3, 6]",750d,17,FD01,FD,5,0
15848,44245951423,"[3, 7]",750d,5,CC08,CC,55,0
15849,44245951423,"[3, 7]",750d,5,DC01,DC,75,0
15850,44245951423,"[3, 7]",750d,5,CC13,CC,109,0
15851,44245951423,"[3, 7]",750d,5,UV01,UV,30,0
15852,44245951423,"[3, 7]",750d,5,PZ08,PZ,50,0
15853,44419589190,"[3, 7]",750d,19,BD04,BD,15,0
15854,44419589190,"[3, 7]",750d,19,SP01,SP,10,0
15855,44419589190,"[3, 7]",750d,19,JZ05,JZ,5,0
15856,44419589190,"[3, 7]",750d,19,ND03,ND,15,0
15857,44419589190,"[3, 7]",750d,19,YK01,YK,20,0
15858,44419589190,"[3, 7]",750d,19,FH01,FH,30,0
15859,44419589190,"[3, 7]",750d,19,FW06,FW,,0
15860,44419589190,"[3, 7]",750d,19,ZG01,ZG,30,0
15861,44419589190,"[3, 7]",750d,19,MO01,MO,25,0
15862,44419589190,"[3, 7]",750d,19,UV02,UV,30,1
15863,44419589190,"[3, 7]",750d,19,FD01,FD,5,0
15864,44419589190,"[3, 7]",750d,19,XN01,XN,10,0
15865,44419589190,"[3, 7]",750d,19,CC15,CC,100,0
15866,44419589190,"[3, 7]",750d,19,DZ02,DZ,15,0
15867,44419589190,"[3, 7]",750d,19,RG01,RG,10,0
15868,44419589190,"[3, 7]",750d,19,WD01,WD,15,0
15869,44419589190,"[3, 7]",750d,19,XB07,XB,100,0
15870,44419589190,"[3, 7]",750d,19,DK01,DK,10,0
15871,44419589190,"[3, 7]",750d,19,QT01,QT,30,0
15872,44799639459,"[3, 7]",750d,11,CC04,CC,55,0
15873,44799639459,"[3, 7]",750d,11,XB07,XB,100,0
15874,44799639459,"[3, 7]",750d,11,UV13,UV,30,1
15875,44799639459,"[3, 7]",750d,11,DK01,DK,10,0
15876,44799639459,"[3, 7]",750d,11,QT01,QT,30,0
15877,44799639459,"[3, 7]",750d,11,YK01,YK,20,0
15878,44799639459,"[3, 7]",750d,11,JZ03,JZ,5,0
15879,44799639459,"[3, 7]",750d,11,FD01,FD,5,0
15880,44799639459,"[3, 7]",750d,11,MO08,MO,10,0
15881,44799639459,"[3, 7]",750d,11,JB01,JB,20,0
15882,44799639459,"[3, 7]",750d,11,SJ01,SJ,35,0
15883,44802066649,"[3, 7]",750d,5,MO01,MO,25,0
15884,44802066649,"[3, 7]",750d,5,UV01,UV,30,0
15885,44802066649,"[3, 7]",750d,5,CC16,CC,50,0
15886,44802066649,"[3, 7]",750d,5,XB06,XB,50,1
15887,44802066649,"[3, 7]",750d,5,MO14,MO,30,0
15888,44816766707,"[3, 7]",750d,10,JS01,JS,18,0
15889,44816766707,"[3, 7]",750d,10,XB14,XB,unknown,0
15890,44816766707,"[3, 7]",750d,10,ZG07,ZG,20,0
15891,44816766707,"[3, 7]",750d,10,MO14,MO,30,0
15892,44816766707,"[3, 7]",750d,10,DK08,DK,16,0
15893,44816766707,"[3, 7]",750d,10,SJ08,SJ,88,0
15894,44816766707,"[3, 7]",750d,10,YK05,YK,15,0
15895,44816766707,"[3, 7]",750d,10,CC16,CC,50,0
15896,44816766707,"[3, 7]",750d,10,QT01 ,QT,,
15897,44816766707,"[3, 7]",750d,10,UV01,UV,30,0
15898,44819603679,"[3, 7]",750d,5,CC15,CC,100,0
15899,44819603679,"[3, 7]",750d,5,CC16,CC,50,0
15900,44819603679,"[3, 7]",750d,5,PZ06,PZ,unknown,1
15901,44819603679,"[3, 7]",750d,5,SJ16,SJ,150,0
15902,44819603679,"[3, 7]",750d,5,ZG18,ZG,15,0
15903,44838858009,"[3, 7]",750d,12,QT07,QT,5,0
15904,44838858009,"[3, 7]",750d,12,CC45,CC,44,0
15905,44838858009,"[3, 7]",750d,12,DK01,DK,10,0
15906,44838858009,"[3, 7]",750d,12,FD01,FD,5,0
15907,44838858009,"[3, 7]",750d,12,JZ05,JZ,5,0
15908,44838858009,"[3, 7]",750d,12,ND03,ND,15,0
15909,44838858009,"[3, 7]",750d,12,PZ02,PZ,99,0
15910,44838858009,"[3, 7]",750d,12,QC02,QC,10,0
15911,44838858009,"[3, 7]",750d,12,SP01,SP,10,0
15912,44838858009,"[3, 7]",750d,12,MO01,MO,25,0
15913,44838858009,"[3, 7]",750d,12,UV03,UV,30,0
15914,44838858009,"[3, 7]",750d,12,XB67,XB,125,0
15915,44843925113,"[3, 7]",750d,12,CC16,CC,50,0
15916,44843925113,"[3, 7]",750d,12,DK09,DK,15,0
15917,44843925113,"[3, 7]",750d,12,JB03,JB,68,0
15918,44843925113,"[3, 7]",750d,12,MO12,MO,5,0
15919,44843925113,"[3, 7]",750d,12,QT05,QT,25,0
15920,44843925113,"[3, 7]",750d,12,UV47,UV,40,1
15921,44843925113,"[3, 7]",750d,12,XB13,XB,200,0
15922,44843925113,"[3, 7]",750d,12,FD01,FD,5,0
15923,44843925113,"[3, 7]",750d,12,WD01,WD,15,0
15924,44843925113,"[3, 7]",750d,12,DZ03,DZ,unknown,1
15925,44843925113,"[3, 7]",750d,12,SJ01,SJ,35,0
15926,44843925113,"[3, 7]",750d,12,YK05,YK,15,0
15927,44862924994,"[3, 7]",750d,13,CC10,CC,240,0
15928,44862924994,"[3, 7]",750d,13,DK01,DK,10,0
15929,44862924994,"[3, 7]",750d,13,FD01,FD,5,0
15930,44862924994,"[3, 7]",750d,13,JZ05,JZ,5,0
15931,44862924994,"[3, 7]",750d,13,MO01,MO,25,0
15932,44862924994,"[3, 7]",750d,13,MO13,MO,10,0
15933,44862924994,"[3, 7]",750d,13,ND01,ND,30,0
15934,44862924994,"[3, 7]",750d,13,QT01,QT,30,0
15935,44862924994,"[3, 7]",750d,13,RG01,RG,10,0
15936,44862924994,"[3, 7]",750d,13,UV53,UV,30,0
15937,44862924994,"[3, 7]",750d,13,WD01,WD,15,0
15938,44862924994,"[3, 7]",750d,13,XB66,XB,160,0
15939,44862924994,"[3, 7]",750d,13,YK01,YK,20,0
15940,44878368096,"[3, 7]",750d,18,YK01,YK,20,0
15941,44878368096,"[3, 7]",750d,18,SP01,SP,10,0
15942,44878368096,"[3, 7]",750d,18,BD01,BD,20,0
15943,44878368096,"[3, 7]",750d,18,CD01,CD,80,0
15944,44878368096,"[3, 7]",750d,18,MS01,MS,unknown,0
15945,44878368096,"[3, 7]",750d,18,MZ01,MZ,25,0
15946,44878368096,"[3, 7]",750d,18,CC04,CC,55,0
15947,44878368096,"[3, 7]",750d,18,SJ01,SJ,35,0
15948,44878368096,"[3, 7]",750d,18,XB04,XB,50,1
15949,44878368096,"[3, 7]",750d,18,JC03,JC,,1
15950,44878368096,"[3, 7]",750d,18,XN02,XN,15,0
15951,44878368096,"[3, 7]",750d,18,DC04,DC,180,1
15952,44878368096,"[3, 7]",750d,18,DC07,DC,60,0
15953,44878368096,"[3, 7]",750d,18,GP01,GP,,0
15954,44878368096,"[3, 7]",750d,18,DK01,DK,10,0
15955,44878368096,"[3, 7]",750d,18,MO06,MO,20,0
15956,44878368096,"[3, 7]",750d,18,,N/,,
15957,44878368096,"[3, 7]",750d,18,TZ01,TZ,400,0
15958,44895648806,"[3, 7]",750d,18,JQ01,JQ,50,0
15959,44895648806,"[3, 7]",750d,18,JS01,JS,18,0
15960,44895648806,"[3, 7]",750d,18,ZG03,ZG,20,0
15961,44895648806,"[3, 7]",750d,18,JZ02,JZ,5,0
15962,44895648806,"[3, 7]",750d,18,JD03,JD,20,0
15963,44895648806,"[3, 7]",750d,18,XB06,XB,50,1
15964,44895648806,"[3, 7]",750d,18,CC08,CC,55,0
15965,44895648806,"[3, 7]",750d,18,UV02,UV,30,1
15966,44895648806,"[3, 7]",750d,18,RG01,RG,10,0
15967,44895648806,"[3, 7]",750d,18,WD01,WD,15,0
15968,44895648806,"[3, 7]",750d,18,ND01,ND,30,0
15969,44895648806,"[3, 7]",750d,18,QT01,QT,30,0
15970,44895648806,"[3, 7]",750d,18,SP01,SP,10,0
15971,44895648806,"[3, 7]",750d,18,MO01,MO,25,0
15972,44895648806,"[3, 7]",750d,18,YK01,YK,20,0
15973,44895648806,"[3, 7]",750d,18,XN01,XN,10,0
15974,44895648806,"[3, 7]",750d,18,DZ02,DZ,15,0
15975,44895648806,"[3, 7]",750d,18,DK01,DK,10,0
15976,45004671341,"[3, 7]",750d,4,CC16,CC,50,0
15977,45004671341,"[3, 7]",750d,4,MO04,MO,10,0
15978,45004671341,"[3, 7]",750d,4,UV01,UV,30,0
15979,45004671341,"[3, 7]",750d,4,XB06,XB,50,1
15980,45007891695,"[3, 7]",750d,7,CC08,CC,55,0
15981,45007891695,"[3, 7]",750d,7,UV27,UV,30,0
15982,45007891695,"[3, 7]",750d,7,XB39,XB,unknown,1
15983,45007891695,"[3, 7]",750d,7,CC44,CC,250,0
15984,45007891695,"[3, 7]",750d,7,UV28,UV,30,0
15985,45007891695,"[3, 7]",750d,7,XB42,XB,unknown,0
15986,45007891695,"[3, 7]",750d,7,SJ21,SJ,200,0
15987,45097325617,"[3, 7]",750d,9,CC32,CC,Unknown,0
15988,45097325617,"[3, 7]",750d,9,MO08,MO,10,0
15989,45097325617,"[3, 7]",750d,9,ZG01,ZG,30,0
15990,45097325617,"[3, 7]",750d,9,DK01,DK,10,0
15991,45097325617,"[3, 7]",750d,9,SJ09,SJ,300,0
15992,45097325617,"[3, 7]",750d,9,XB06,XB,50,1
15993,45097325617,"[3, 7]",750d,9,JZ03,JZ,5,0
15994,45097325617,"[3, 7]",750d,9,UV10,UV,30,1
15995,45097325617,"[3, 7]",750d,9,FD01,FD,5,0
15996,45126747218,"[3, 7]",750d,27,BD05,BD,25,0
15997,45126747218,"[3, 7]",750d,27,BU01,BU,15,0
15998,45126747218,"[3, 7]",750d,27,CC04,CC,55,0
15999,45126747218,"[3, 7]",750d,27,CD02,CD,30,0
16000,45126747218,"[3, 7]",750d,27,DC01,DC,75,0
16001,45126747218,"[3, 7]",750d,27,DK06,DK,10,0
16002,45126747218,"[3, 7]",750d,27,FD05,FD,5,0
16003,45126747218,"[3, 7]",750d,27,FW02,FW,,0
16004,45126747218,"[3, 7]",750d,27,FW07,FW,,0
16005,45126747218,"[3, 7]",750d,27,FW10,FW,,0
16006,45126747218,"[3, 7]",750d,27,FW13,FW,,0
16007,45126747218,"[3, 7]",750d,27,GP01,GP,,0
16008,45126747218,"[3, 7]",750d,27,GS01,GS,10,0
16009,45126747218,"[3, 7]",750d,27,JB01,JB,20,0
16010,45126747218,"[3, 7]",750d,27,JC01,JC,,1
16011,45126747218,"[3, 7]",750d,27,JG01,JG,10,0
16012,45126747218,"[3, 7]",750d,27,MS01,MS,unknown,0
16013,45126747218,"[3, 7]",750d,27,QC02,QC,10,0
